Trade Date,Underlying,Product Type,Exchange,Volume
2018/09/12,SPY,S,BATS,196614
2018/09/12,SPY,S,CBOE,244677
2018/09/12,SPY,S,EDGX,73265
2018/09/13,SPY,S,BATS,185489
2018/09/13,SPY,S,CBOE,314203
2018/09/13,SPY,S,EDGX,106202
2018/09/14,SPY,S,BATS,186558
2018/09/14,SPY,S,CBOE,317218
2018/09/14,SPY,S,EDGX,89355
2018/09/17,SPY,S,BATS,199382
2018/09/17,SPY,S,CBOE,370372
2018/09/17,SPY,S,EDGX,122722
2018/09/18,SPY,S,BATS,174623
2018/09/18,SPY,S,CBOE,290575
2018/09/18,SPY,S,EDGX,66095
2018/09/19,SPY,S,BATS,185754
2018/09/19,SPY,S,CBOE,263998
2018/09/19,SPY,S,EDGX,56617
2018/09/20,SPY,S,BATS,261216
2018/09/20,SPY,S,CBOE,572238
2018/09/20,SPY,S,EDGX,113082
2018/09/21,SPY,S,BATS,233617
2018/09/21,SPY,S,CBOE,558967
2018/09/21,SPY,S,EDGX,86349
2018/09/24,SPY,S,BATS,174803
2018/09/24,SPY,S,CBOE,216861
2018/09/24,SPY,S,EDGX,65219
2018/09/25,SPY,S,BATS,139094
2018/09/25,SPY,S,CBOE,227535
2018/09/25,SPY,S,EDGX,34449
2018/09/26,SPY,S,BATS,239543
2018/09/26,SPY,S,CBOE,344979
2018/09/26,SPY,S,EDGX,78822
2018/09/27,SPY,S,BATS,185660
2018/09/27,SPY,S,CBOE,378800
2018/09/27,SPY,S,EDGX,56725
2018/09/28,SPY,S,BATS,201527
2018/09/28,SPY,S,CBOE,360309
2018/09/28,SPY,S,EDGX,72569
2018/10/01,SPY,S,BATS,187904
2018/10/01,SPY,S,CBOE,295382
2018/10/01,SPY,S,EDGX,71963
2018/10/02,SPY,S,BATS,139653
2018/10/02,SPY,S,CBOE,243410
2018/10/02,SPY,S,EDGX,51265
2018/10/03,SPY,S,BATS,232567
2018/10/03,SPY,S,CBOE,332488
2018/10/03,SPY,S,EDGX,71646
2018/10/04,SPY,S,BATS,448537
2018/10/04,SPY,S,CBOE,550957
2018/10/04,SPY,S,EDGX,127156
2018/10/05,SPY,S,BATS,370441
2018/10/05,SPY,S,CBOE,616788
2018/10/05,SPY,S,EDGX,160350
2018/10/08,SPY,S,BATS,376303
2018/10/08,SPY,S,CBOE,447813
2018/10/08,SPY,S,EDGX,114372
2018/10/09,SPY,S,BATS,234932
2018/10/09,SPY,S,CBOE,346211
2018/10/09,SPY,S,EDGX,86419
2018/10/10,SPY,S,BATS,650950
2018/10/10,SPY,S,CBOE,1228649
2018/10/10,SPY,S,EDGX,276156
2018/10/11,SPY,S,BATS,764673
2018/10/11,SPY,S,CBOE,1290937
2018/10/11,SPY,S,EDGX,304287
2018/10/12,SPY,S,BATS,590771
2018/10/12,SPY,S,CBOE,986330
2018/10/12,SPY,S,EDGX,219159
2018/10/15,SPY,S,BATS,429756
2018/10/15,SPY,S,CBOE,553441
2018/10/15,SPY,S,EDGX,153784
2018/10/16,SPY,S,BATS,353141
2018/10/16,SPY,S,CBOE,703331
2018/10/16,SPY,S,EDGX,138857
2018/10/17,SPY,S,BATS,424200
2018/10/17,SPY,S,CBOE,584898
2018/10/17,SPY,S,EDGX,125294
2018/10/18,SPY,S,BATS,528091
2018/10/18,SPY,S,CBOE,729476
2018/10/18,SPY,S,EDGX,146653
2018/10/19,SPY,S,BATS,466100
2018/10/19,SPY,S,CBOE,706159
2018/10/19,SPY,S,EDGX,150972
2018/10/22,SPY,S,BATS,310930
2018/10/22,SPY,S,CBOE,399307
2018/10/22,SPY,S,EDGX,103445
2018/10/23,SPY,S,BATS,457182
2018/10/23,SPY,S,CBOE,800211
2018/10/23,SPY,S,EDGX,159623
2018/10/24,SPY,S,BATS,533094
2018/10/24,SPY,S,CBOE,979901
2018/10/24,SPY,S,EDGX,183638
2018/10/25,SPY,S,BATS,479431
2018/10/25,SPY,S,CBOE,706035
2018/10/25,SPY,S,EDGX,151241
2018/10/26,SPY,S,BATS,652964
2018/10/26,SPY,S,CBOE,1543711
2018/10/26,SPY,S,EDGX,228119
2018/10/29,SPY,S,BATS,542010
2018/10/29,SPY,S,CBOE,652391
2018/10/29,SPY,S,EDGX,163552
2018/10/30,SPY,S,BATS,437874
2018/10/30,SPY,S,CBOE,492458
2018/10/30,SPY,S,EDGX,128211
2018/10/31,SPY,S,BATS,477430
2018/10/31,SPY,S,CBOE,875758
2018/10/31,SPY,S,EDGX,178469
2018/11/01,SPY,S,BATS,337130
2018/11/01,SPY,S,CBOE,461286
2018/11/01,SPY,S,EDGX,113367
2018/11/02,SPY,S,BATS,448958
2018/11/02,SPY,S,CBOE,670027
2018/11/02,SPY,S,EDGX,142784
2018/11/05,SPY,S,BATS,264054
2018/11/05,SPY,S,CBOE,420630
2018/11/05,SPY,S,EDGX,98104
2018/11/06,SPY,S,BATS,198648
2018/11/06,SPY,S,CBOE,326938
2018/11/06,SPY,S,EDGX,75659
2018/11/07,SPY,S,BATS,423310
2018/11/07,SPY,S,CBOE,853323
2018/11/07,SPY,S,EDGX,168399
2018/11/08,SPY,S,BATS,281371
2018/11/08,SPY,S,CBOE,403509
2018/11/08,SPY,S,EDGX,101094
2018/11/09,SPY,S,BATS,410936
2018/11/09,SPY,S,CBOE,544713
2018/11/09,SPY,S,EDGX,137308
2018/11/12,SPY,S,BATS,336726
2018/11/12,SPY,S,CBOE,642495
2018/11/12,SPY,S,EDGX,133030
2018/11/13,SPY,S,BATS,320467
2018/11/13,SPY,S,CBOE,497498
2018/11/13,SPY,S,EDGX,80117
2018/11/14,SPY,S,BATS,405559
2018/11/14,SPY,S,CBOE,700792
2018/11/14,SPY,S,EDGX,150196
2018/11/15,SPY,S,BATS,457900
2018/11/15,SPY,S,CBOE,989551
2018/11/15,SPY,S,EDGX,137783
2018/11/16,SPY,S,BATS,372137
2018/11/16,SPY,S,CBOE,572751
2018/11/16,SPY,S,EDGX,137242
2018/11/19,SPY,S,BATS,320348
2018/11/19,SPY,S,CBOE,550256
2018/11/19,SPY,S,EDGX,139624
2018/11/20,SPY,S,BATS,393606
2018/11/20,SPY,S,CBOE,838340
2018/11/20,SPY,S,EDGX,129458
2018/11/21,SPY,S,BATS,302682
2018/11/21,SPY,S,CBOE,532320
2018/11/21,SPY,S,EDGX,108319
2018/11/23,SPY,S,BATS,143253
2018/11/23,SPY,S,CBOE,271485
2018/11/23,SPY,S,EDGX,88076
2018/11/26,SPY,S,BATS,218693
2018/11/26,SPY,S,CBOE,428509
2018/11/26,SPY,S,EDGX,133864
2018/11/27,SPY,S,BATS,175091
2018/11/27,SPY,S,CBOE,374649
2018/11/27,SPY,S,EDGX,62927
2018/11/28,SPY,S,BATS,346198
2018/11/28,SPY,S,CBOE,865689
2018/11/28,SPY,S,EDGX,140173
2018/11/29,SPY,S,BATS,260612
2018/11/29,SPY,S,CBOE,526406
2018/11/29,SPY,S,EDGX,102096
2018/11/30,SPY,S,BATS,268214
2018/11/30,SPY,S,CBOE,702634
2018/11/30,SPY,S,EDGX,138473
2018/12/03,SPY,S,BATS,330668
2018/12/03,SPY,S,CBOE,1047554
2018/12/03,SPY,S,EDGX,139928
2018/12/04,SPY,S,BATS,456910
2018/12/04,SPY,S,CBOE,1509913
2018/12/04,SPY,S,EDGX,155783
2018/12/06,SPY,S,BATS,499000
2018/12/06,SPY,S,CBOE,1351077
2018/12/06,SPY,S,EDGX,170515
2018/12/07,SPY,S,BATS,437890
2018/12/07,SPY,S,CBOE,1163808
2018/12/07,SPY,S,EDGX,193596
2018/12/10,SPY,S,BATS,407913
2018/12/10,SPY,S,CBOE,933564
2018/12/10,SPY,S,EDGX,137373
2018/12/11,SPY,S,BATS,326260
2018/12/11,SPY,S,CBOE,636716
2018/12/11,SPY,S,EDGX,135397
2018/12/12,SPY,S,BATS,261038
2018/12/12,SPY,S,CBOE,629305
2018/12/12,SPY,S,EDGX,136316
2018/12/13,SPY,S,BATS,231691
2018/12/13,SPY,S,CBOE,459920
2018/12/13,SPY,S,EDGX,89482
2018/12/14,SPY,S,BATS,333996
2018/12/14,SPY,S,CBOE,723399
2018/12/14,SPY,S,EDGX,177348
2018/12/17,SPY,S,BATS,408641
2018/12/17,SPY,S,CBOE,1322267
2018/12/17,SPY,S,EDGX,192083
2018/12/18,SPY,S,BATS,262325
2018/12/18,SPY,S,CBOE,1061700
2018/12/18,SPY,S,EDGX,122653
2018/12/19,SPY,S,BATS,500287
2018/12/19,SPY,S,CBOE,951203
2018/12/19,SPY,S,EDGX,170927
2018/12/20,SPY,S,BATS,523751
2018/12/20,SPY,S,CBOE,2074423
2018/12/20,SPY,S,EDGX,175950
2018/12/21,SPY,S,BATS,513701
2018/12/21,SPY,S,CBOE,1580688
2018/12/21,SPY,S,EDGX,194910
2018/12/24,SPY,S,BATS,313506
2018/12/24,SPY,S,CBOE,1030180
2018/12/24,SPY,S,EDGX,93723
2018/12/26,SPY,S,BATS,391851
2018/12/26,SPY,S,CBOE,873431
2018/12/26,SPY,S,EDGX,175846
2018/12/27,SPY,S,BATS,321493
2018/12/27,SPY,S,CBOE,601197
2018/12/27,SPY,S,EDGX,120541
2018/12/28,SPY,S,BATS,334142
2018/12/28,SPY,S,CBOE,702805
2018/12/28,SPY,S,EDGX,122303
2018/12/31,SPY,S,BATS,312850
2018/12/31,SPY,S,CBOE,503477
2018/12/31,SPY,S,EDGX,124404
2019/01/02,SPY,S,BATS,279429
2019/01/02,SPY,S,C2,182854
2019/01/02,SPY,S,CBOE,505424
2019/01/02,SPY,S,EDGX,108512
2019/01/03,SPY,S,BATS,337831
2019/01/03,SPY,S,C2,188179
2019/01/03,SPY,S,CBOE,576831
2019/01/03,SPY,S,EDGX,119941
2019/01/04,SPY,S,BATS,456551
2019/01/04,SPY,S,C2,293369
2019/01/04,SPY,S,CBOE,768808
2019/01/04,SPY,S,EDGX,186906
2019/01/07,SPY,S,BATS,235596
2019/01/07,SPY,S,C2,212744
2019/01/07,SPY,S,CBOE,533727
2019/01/07,SPY,S,EDGX,132958
2019/01/08,SPY,S,BATS,228314
2019/01/08,SPY,S,C2,180566
2019/01/08,SPY,S,CBOE,436695
2019/01/08,SPY,S,EDGX,102845
2019/01/09,SPY,S,BATS,277133
2019/01/09,SPY,S,C2,198515
2019/01/09,SPY,S,CBOE,561976
2019/01/09,SPY,S,EDGX,117444
2019/01/10,SPY,S,BATS,260091
2019/01/10,SPY,S,C2,152851
2019/01/10,SPY,S,CBOE,458815
2019/01/10,SPY,S,EDGX,119527
2019/01/11,SPY,S,BATS,234001
2019/01/11,SPY,S,C2,199140
2019/01/11,SPY,S,CBOE,420137
2019/01/11,SPY,S,EDGX,107710
2019/01/14,SPY,S,BATS,219326
2019/01/14,SPY,S,C2,176482
2019/01/14,SPY,S,CBOE,348547
2019/01/14,SPY,S,EDGX,83566
2019/01/15,SPY,S,BATS,231874
2019/01/15,SPY,S,C2,175071
2019/01/15,SPY,S,CBOE,428407
2019/01/15,SPY,S,EDGX,82436
2019/01/16,SPY,S,BATS,271548
2019/01/16,SPY,S,C2,207156
2019/01/16,SPY,S,CBOE,598593
2019/01/16,SPY,S,EDGX,104153
2019/01/17,SPY,S,BATS,314126
2019/01/17,SPY,S,C2,182694
2019/01/17,SPY,S,CBOE,502752
2019/01/17,SPY,S,EDGX,115836
2019/01/18,SPY,S,BATS,407312
2019/01/18,SPY,S,C2,348744
2019/01/18,SPY,S,CBOE,873265
2019/01/18,SPY,S,EDGX,145188
2019/01/22,SPY,S,BATS,369436
2019/01/22,SPY,S,C2,291071
2019/01/22,SPY,S,CBOE,438920
2019/01/22,SPY,S,EDGX,157850
2019/01/23,SPY,S,BATS,289089
2019/01/23,SPY,S,C2,264992
2019/01/23,SPY,S,CBOE,546789
2019/01/23,SPY,S,EDGX,116265
2019/01/24,SPY,S,BATS,229808
2019/01/24,SPY,S,C2,170155
2019/01/24,SPY,S,CBOE,291853
2019/01/24,SPY,S,EDGX,71481
2019/01/25,SPY,S,BATS,320375
2019/01/25,SPY,S,C2,307545
2019/01/25,SPY,S,CBOE,613348
2019/01/25,SPY,S,EDGX,133646
2019/01/28,SPY,S,BATS,269860
2019/01/28,SPY,S,C2,188800
2019/01/28,SPY,S,CBOE,432312
2019/01/28,SPY,S,EDGX,91560
2019/01/29,SPY,S,BATS,164678
2019/01/29,SPY,S,C2,107227
2019/01/29,SPY,S,CBOE,254909
2019/01/29,SPY,S,EDGX,58696
2019/01/30,SPY,S,BATS,281852
2019/01/30,SPY,S,C2,248312
2019/01/30,SPY,S,CBOE,526262
2019/01/30,SPY,S,EDGX,133247
2019/01/31,SPY,S,BATS,260475
2019/01/31,SPY,S,C2,187331
2019/01/31,SPY,S,CBOE,505073
2019/01/31,SPY,S,EDGX,105572
2019/02/01,SPY,S,BATS,237058
2019/02/01,SPY,S,C2,191027
2019/02/01,SPY,S,CBOE,573741
2019/02/01,SPY,S,EDGX,82160
2019/02/04,SPY,S,BATS,186740
2019/02/04,SPY,S,C2,204233
2019/02/04,SPY,S,CBOE,369040
2019/02/04,SPY,S,EDGX,91349
2019/02/05,SPY,S,BATS,193212
2019/02/05,SPY,S,C2,187173
2019/02/05,SPY,S,CBOE,485987
2019/02/05,SPY,S,EDGX,73616
2019/02/06,SPY,S,BATS,202918
2019/02/06,SPY,S,C2,171018
2019/02/06,SPY,S,CBOE,358732
2019/02/06,SPY,S,EDGX,77304
2019/02/07,SPY,S,BATS,297788
2019/02/07,SPY,S,C2,268325
2019/02/07,SPY,S,CBOE,572854
2019/02/07,SPY,S,EDGX,103169
2019/02/08,SPY,S,BATS,257373
2019/02/08,SPY,S,C2,202851
2019/02/08,SPY,S,CBOE,551789
2019/02/08,SPY,S,EDGX,117094
2019/02/11,SPY,S,BATS,154095
2019/02/11,SPY,S,C2,128362
2019/02/11,SPY,S,CBOE,333336
2019/02/11,SPY,S,EDGX,57434
2019/02/12,SPY,S,BATS,204095
2019/02/12,SPY,S,C2,131639
2019/02/12,SPY,S,CBOE,524625
2019/02/12,SPY,S,EDGX,87752
2019/02/13,SPY,S,BATS,235527
2019/02/13,SPY,S,C2,168832
2019/02/13,SPY,S,CBOE,590277
2019/02/13,SPY,S,EDGX,108999
2019/02/14,SPY,S,BATS,277089
2019/02/14,SPY,S,C2,186696
2019/02/14,SPY,S,CBOE,453618
2019/02/14,SPY,S,EDGX,101713
2019/02/15,SPY,S,BATS,240084
2019/02/15,SPY,S,C2,158506
2019/02/15,SPY,S,CBOE,488576
2019/02/15,SPY,S,EDGX,115734
2019/02/19,SPY,S,BATS,183534
2019/02/19,SPY,S,C2,126764
2019/02/19,SPY,S,CBOE,409155
2019/02/19,SPY,S,EDGX,83226
2019/02/20,SPY,S,BATS,230380
2019/02/20,SPY,S,C2,166795
2019/02/20,SPY,S,CBOE,442381
2019/02/20,SPY,S,EDGX,102954
2019/02/21,SPY,S,BATS,253116
2019/02/21,SPY,S,C2,154521
2019/02/21,SPY,S,CBOE,342226
2019/02/21,SPY,S,EDGX,79521
2019/02/22,SPY,S,BATS,241160
2019/02/22,SPY,S,C2,127526
2019/02/22,SPY,S,CBOE,527605
2019/02/22,SPY,S,EDGX,114574
2019/02/25,SPY,S,BATS,211481
2019/02/25,SPY,S,C2,170185
2019/02/25,SPY,S,CBOE,503319
2019/02/25,SPY,S,EDGX,105129
2019/02/26,SPY,S,BATS,136652
2019/02/26,SPY,S,C2,103384
2019/02/26,SPY,S,CBOE,254671
2019/02/26,SPY,S,EDGX,61916
2019/02/27,SPY,S,BATS,187542
2019/02/27,SPY,S,C2,168057
2019/02/27,SPY,S,CBOE,398249
2019/02/27,SPY,S,EDGX,92759
2019/02/28,SPY,S,BATS,180499
2019/02/28,SPY,S,C2,132066
2019/02/28,SPY,S,CBOE,327869
2019/02/28,SPY,S,EDGX,61281
2019/03/01,SPY,S,BATS,215752
2019/03/01,SPY,S,C2,106591
2019/03/01,SPY,S,CBOE,477146
2019/03/01,SPY,S,EDGX,105004
2019/03/04,SPY,S,BATS,393332
2019/03/04,SPY,S,C2,256812
2019/03/04,SPY,S,CBOE,745912
2019/03/04,SPY,S,EDGX,135181
2019/03/05,SPY,S,BATS,157380
2019/03/05,SPY,S,C2,149245
2019/03/05,SPY,S,CBOE,313085
2019/03/05,SPY,S,EDGX,52236
2019/03/06,SPY,S,BATS,251214
2019/03/06,SPY,S,C2,208774
2019/03/06,SPY,S,CBOE,415678
2019/03/06,SPY,S,EDGX,102522
2019/03/07,SPY,S,BATS,393448
2019/03/07,SPY,S,C2,253526
2019/03/07,SPY,S,CBOE,550757
2019/03/07,SPY,S,EDGX,149622
2019/03/08,SPY,S,BATS,302582
2019/03/08,SPY,S,C2,184807
2019/03/08,SPY,S,CBOE,607524
2019/03/08,SPY,S,EDGX,118928
2019/03/11,SPY,S,BATS,205228
2019/03/11,SPY,S,C2,161818
2019/03/11,SPY,S,CBOE,436903
2019/03/11,SPY,S,EDGX,102987
2019/03/12,SPY,S,BATS,195951
2019/03/12,SPY,S,C2,140215
2019/03/12,SPY,S,CBOE,417578
2019/03/12,SPY,S,EDGX,73169
2019/03/13,SPY,S,BATS,237448
2019/03/13,SPY,S,C2,184455
2019/03/13,SPY,S,CBOE,493444
2019/03/13,SPY,S,EDGX,102906
2019/03/14,SPY,S,BATS,199693
2019/03/14,SPY,S,C2,126842
2019/03/14,SPY,S,CBOE,340374
2019/03/14,SPY,S,EDGX,73932
2019/03/15,SPY,S,BATS,205956
2019/03/15,SPY,S,C2,163376
2019/03/15,SPY,S,CBOE,420751
2019/03/15,SPY,S,EDGX,105681
2019/03/18,SPY,S,BATS,199912
2019/03/18,SPY,S,C2,190219
2019/03/18,SPY,S,CBOE,444809
2019/03/18,SPY,S,EDGX,76752
2019/03/19,SPY,S,BATS,235299
2019/03/19,SPY,S,C2,160067
2019/03/19,SPY,S,CBOE,384026
2019/03/19,SPY,S,EDGX,92922
2019/03/20,SPY,S,BATS,319804
2019/03/20,SPY,S,C2,247226
2019/03/20,SPY,S,CBOE,581581
2019/03/20,SPY,S,EDGX,134449
2019/03/21,SPY,S,BATS,283679
2019/03/21,SPY,S,C2,207392
2019/03/21,SPY,S,CBOE,424182
2019/03/21,SPY,S,EDGX,111978
2019/03/22,SPY,S,BATS,404447
2019/03/22,SPY,S,C2,255377
2019/03/22,SPY,S,CBOE,665976
2019/03/22,SPY,S,EDGX,219440
2019/03/25,SPY,S,BATS,291206
2019/03/25,SPY,S,C2,181370
2019/03/25,SPY,S,CBOE,557518
2019/03/25,SPY,S,EDGX,169382
2019/03/26,SPY,S,BATS,198011
2019/03/26,SPY,S,C2,157079
2019/03/26,SPY,S,CBOE,321943
2019/03/26,SPY,S,EDGX,122059
2019/03/27,SPY,S,BATS,244937
2019/03/27,SPY,S,C2,165226
2019/03/27,SPY,S,CBOE,485474
2019/03/27,SPY,S,EDGX,120841
2019/03/28,SPY,S,BATS,187794
2019/03/28,SPY,S,C2,139434
2019/03/28,SPY,S,CBOE,246893
2019/03/28,SPY,S,EDGX,72093
2019/03/29,SPY,S,BATS,201167
2019/03/29,SPY,S,C2,180117
2019/03/29,SPY,S,CBOE,384922
2019/03/29,SPY,S,EDGX,129664
2019/04/01,SPY,S,BATS,224033
2019/04/01,SPY,S,C2,167008
2019/04/01,SPY,S,CBOE,440192
2019/04/01,SPY,S,EDGX,105583
2019/04/02,SPY,S,BATS,140375
2019/04/02,SPY,S,C2,108233
2019/04/02,SPY,S,CBOE,237515
2019/04/02,SPY,S,EDGX,64357
2019/04/03,SPY,S,BATS,211660
2019/04/03,SPY,S,C2,165384
2019/04/03,SPY,S,CBOE,393220
2019/04/03,SPY,S,EDGX,123678
2019/04/04,SPY,S,BATS,200250
2019/04/04,SPY,S,C2,161315
2019/04/04,SPY,S,CBOE,247273
2019/04/04,SPY,S,EDGX,76975
2019/04/05,SPY,S,BATS,220648
2019/04/05,SPY,S,C2,154186
2019/04/05,SPY,S,CBOE,407186
2019/04/05,SPY,S,EDGX,111660
2019/04/08,SPY,S,BATS,156638
2019/04/08,SPY,S,C2,114423
2019/04/08,SPY,S,CBOE,288252
2019/04/08,SPY,S,EDGX,76870
2019/04/09,SPY,S,BATS,202270
2019/04/09,SPY,S,C2,129031
2019/04/09,SPY,S,CBOE,343121
2019/04/09,SPY,S,EDGX,85667
2019/04/10,SPY,S,BATS,159904
2019/04/10,SPY,S,C2,90993
2019/04/10,SPY,S,CBOE,263226
2019/04/10,SPY,S,EDGX,63821
2019/04/11,SPY,S,BATS,208219
2019/04/11,SPY,S,C2,127489
2019/04/11,SPY,S,CBOE,229064
2019/04/11,SPY,S,EDGX,57700
2019/04/12,SPY,S,BATS,263274
2019/04/12,SPY,S,C2,171776
2019/04/12,SPY,S,CBOE,468734
2019/04/12,SPY,S,EDGX,100858
2019/04/15,SPY,S,BATS,218584
2019/04/15,SPY,S,C2,146435
2019/04/15,SPY,S,CBOE,349364
2019/04/15,SPY,S,EDGX,78228
2019/04/16,SPY,S,BATS,179365
2019/04/16,SPY,S,C2,114332
2019/04/16,SPY,S,CBOE,437730
2019/04/16,SPY,S,EDGX,80504
2019/04/17,SPY,S,BATS,263399
2019/04/17,SPY,S,C2,167120
2019/04/17,SPY,S,CBOE,452444
2019/04/17,SPY,S,EDGX,116311
2019/04/18,SPY,S,BATS,217114
2019/04/18,SPY,S,C2,163652
2019/04/18,SPY,S,CBOE,421813
2019/04/18,SPY,S,EDGX,108479
2019/04/22,SPY,S,BATS,132723
2019/04/22,SPY,S,C2,80181
2019/04/22,SPY,S,CBOE,263810
2019/04/22,SPY,S,EDGX,54196
2019/04/23,SPY,S,BATS,204962
2019/04/23,SPY,S,C2,119285
2019/04/23,SPY,S,CBOE,400610
2019/04/23,SPY,S,EDGX,105149
2019/04/24,SPY,S,BATS,167007
2019/04/24,SPY,S,C2,136278
2019/04/24,SPY,S,CBOE,320823
2019/04/24,SPY,S,EDGX,75293
2019/04/25,SPY,S,BATS,186804
2019/04/25,SPY,S,C2,108308
2019/04/25,SPY,S,CBOE,295899
2019/04/25,SPY,S,EDGX,77015
2019/04/26,SPY,S,BATS,202075
2019/04/26,SPY,S,C2,134544
2019/04/26,SPY,S,CBOE,338795
2019/04/26,SPY,S,EDGX,108389
2019/04/29,SPY,S,BATS,124782
2019/04/29,SPY,S,C2,111913
2019/04/29,SPY,S,CBOE,321202
2019/04/29,SPY,S,EDGX,79987
2019/04/30,SPY,S,BATS,180228
2019/04/30,SPY,S,C2,162340
2019/04/30,SPY,S,CBOE,512235
2019/04/30,SPY,S,EDGX,76817
2019/05/01,SPY,S,BATS,304826
2019/05/01,SPY,S,C2,178592
2019/05/01,SPY,S,CBOE,482830
2019/05/01,SPY,S,EDGX,132219
2019/05/02,SPY,S,BATS,304124
2019/05/02,SPY,S,C2,183489
2019/05/02,SPY,S,CBOE,406797
2019/05/02,SPY,S,EDGX,125279
2019/05/03,SPY,S,BATS,234165
2019/05/03,SPY,S,C2,134080
2019/05/03,SPY,S,CBOE,372259
2019/05/03,SPY,S,EDGX,122630
2019/05/06,SPY,S,BATS,332517
2019/05/06,SPY,S,C2,203622
2019/05/06,SPY,S,CBOE,470713
2019/05/06,SPY,S,EDGX,181785
2019/05/07,SPY,S,BATS,497453
2019/05/07,SPY,S,C2,223493
2019/05/07,SPY,S,CBOE,769504
2019/05/07,SPY,S,EDGX,219913
2019/05/08,SPY,S,BATS,328908
2019/05/08,SPY,S,C2,204310
2019/05/08,SPY,S,CBOE,515330
2019/05/08,SPY,S,EDGX,133317
2019/05/09,SPY,S,BATS,483853
2019/05/09,SPY,S,C2,210077
2019/05/09,SPY,S,CBOE,723972
2019/05/09,SPY,S,EDGX,200529
2019/05/10,SPY,S,BATS,523626
2019/05/10,SPY,S,C2,232689
2019/05/10,SPY,S,CBOE,716075
2019/05/10,SPY,S,EDGX,250113
2019/05/13,SPY,S,BATS,536797
2019/05/13,SPY,S,C2,218480
2019/05/13,SPY,S,CBOE,746014
2019/05/13,SPY,S,EDGX,195039
2019/05/14,SPY,S,BATS,304324
2019/05/14,SPY,S,C2,123534
2019/05/14,SPY,S,CBOE,477281
2019/05/14,SPY,S,EDGX,126477
2019/05/15,SPY,S,BATS,284187
2019/05/15,SPY,S,C2,137879
2019/05/15,SPY,S,CBOE,494201
2019/05/15,SPY,S,EDGX,130550
2019/05/16,SPY,S,BATS,281502
2019/05/16,SPY,S,C2,174043
2019/05/16,SPY,S,CBOE,570848
2019/05/16,SPY,S,EDGX,144230
2019/05/17,SPY,S,BATS,373056
2019/05/17,SPY,S,C2,230518
2019/05/17,SPY,S,CBOE,626821
2019/05/17,SPY,S,EDGX,186530
2019/05/20,SPY,S,BATS,233091
2019/05/20,SPY,S,C2,102695
2019/05/20,SPY,S,CBOE,366658
2019/05/20,SPY,S,EDGX,106646
2019/05/21,SPY,S,BATS,187567
2019/05/21,SPY,S,C2,101312
2019/05/21,SPY,S,CBOE,290277
2019/05/21,SPY,S,EDGX,78241
2019/05/22,SPY,S,BATS,208939
2019/05/22,SPY,S,C2,130757
2019/05/22,SPY,S,CBOE,299044
2019/05/22,SPY,S,EDGX,87585
2019/05/23,SPY,S,BATS,359146
2019/05/23,SPY,S,C2,235086
2019/05/23,SPY,S,CBOE,628352
2019/05/23,SPY,S,EDGX,171129
2019/05/24,SPY,S,BATS,225879
2019/05/24,SPY,S,C2,176816
2019/05/24,SPY,S,CBOE,380772
2019/05/24,SPY,S,EDGX,120203
2019/05/28,SPY,S,BATS,222907
2019/05/28,SPY,S,C2,122084
2019/05/28,SPY,S,CBOE,514154
2019/05/28,SPY,S,EDGX,116684
2019/05/29,SPY,S,BATS,396706
2019/05/29,SPY,S,C2,230290
2019/05/29,SPY,S,CBOE,733659
2019/05/29,SPY,S,EDGX,255750
2019/05/30,SPY,S,BATS,277671
2019/05/30,SPY,S,C2,159591
2019/05/30,SPY,S,CBOE,517894
2019/05/30,SPY,S,EDGX,104784
2019/05/31,SPY,S,BATS,356157
2019/05/31,SPY,S,C2,261557
2019/05/31,SPY,S,CBOE,664784
2019/05/31,SPY,S,EDGX,176030
2019/06/03,SPY,S,BATS,396542
2019/06/03,SPY,S,C2,228410
2019/06/03,SPY,S,CBOE,567335
2019/06/03,SPY,S,EDGX,164265
2019/06/04,SPY,S,BATS,298758
2019/06/04,SPY,S,C2,196417
2019/06/04,SPY,S,CBOE,476312
2019/06/04,SPY,S,EDGX,116751
2019/06/05,SPY,S,BATS,309883
2019/06/05,SPY,S,C2,200988
2019/06/05,SPY,S,CBOE,561788
2019/06/05,SPY,S,EDGX,129988
2019/06/06,SPY,S,BATS,331156
2019/06/06,SPY,S,C2,149786
2019/06/06,SPY,S,CBOE,431403
2019/06/06,SPY,S,EDGX,99373
2019/06/07,SPY,S,BATS,358984
2019/06/07,SPY,S,C2,207032
2019/06/07,SPY,S,CBOE,655103
2019/06/07,SPY,S,EDGX,175629
2019/06/10,SPY,S,BATS,299716
2019/06/10,SPY,S,C2,137323
2019/06/10,SPY,S,CBOE,515642
2019/06/10,SPY,S,EDGX,130725
2019/06/11,SPY,S,BATS,272789
2019/06/11,SPY,S,C2,163661
2019/06/11,SPY,S,CBOE,419568
2019/06/11,SPY,S,EDGX,94976
2019/06/12,SPY,S,BATS,184144
2019/06/12,SPY,S,C2,111574
2019/06/12,SPY,S,CBOE,279686
2019/06/12,SPY,S,EDGX,95544
2019/06/13,SPY,S,BATS,197372
2019/06/13,SPY,S,C2,90604
2019/06/13,SPY,S,CBOE,306183
2019/06/13,SPY,S,EDGX,73918
2019/06/14,SPY,S,BATS,186040
2019/06/14,SPY,S,C2,128025
2019/06/14,SPY,S,CBOE,300694
2019/06/14,SPY,S,EDGX,79273
